window,indicator,acc,r2,pearson,spearman,ic,win,sharpe
16,vwa_mean_reversion,0.529500585104375,0.00010604874776309892,-0.01029799726953499,-0.0006049959859987016,0.05635351366483784,0.3053605134012835,1.3486395948108378
17,vwa_mean_reversion,0.5276131516364048,0.00010065053243479838,-0.010032473894048412,0.0016099315171411847,0.05635351366483784,0.3053605134012835,1.3486395948108378
18,vwa_mean_reversion,0.5287078630478276,0.0001120682291521069,-0.010586228277916337,0.002446512647456106,0.05635351366483784,0.3053605134012835,1.3486395948108378
19,vwa_mean_reversion,0.5269336755879356,0.00012088621384309661,-0.010994826685452555,0.0018252731723405042,0.05635351366483784,0.3053605134012835,1.3486395948108378
20,vwa_mean_reversion,0.527348910950889,0.00015222689781280163,-0.012338026495866022,-0.0017205033405156517,0.05635351366483784,0.3053605134012835,1.3486395948108378
21,vwa_mean_reversion,0.5278018949832018,0.00015603343158765437,-0.012491334259696348,-0.0025234004600447153,0.05635351366483784,0.3053605134012835,1.3486395948108378
22,vwa_mean_reversion,0.5262164508701068,9.884908183865893e-05,-0.009942287555619673,-0.002031053481634738,0.05635351366483784,0.3053605134012835,1.3486395948108378
23,vwa_mean_reversion,0.5278773923219207,0.00010835517213236834,-0.010409379046438115,-0.00440318745346724,0.05635351366483784,0.3053605134012835,1.3486395948108378
24,vwa_mean_reversion,0.5265561888943415,6.256536262239099e-05,-0.007909826965394271,0.00047957475029439457,0.05635351366483784,0.3053605134012835,1.3486395948108378
1,volatility_breakout,0.5055301800611528,0.0018230230994994434,0.042696874587015876,0.02319088408069334,0.018954970695902275,0.4810872027180068,-0.7627753289024467
2,volatility_breakout,0.5079083462307954,0.0011933440420047736,0.03454481208524458,0.008068931844764692,0.018954970695902275,0.4810872027180068,-0.7627753289024467
3,volatility_breakout,0.5149673474010041,0.0021997701510835244,0.04690170733654922,0.020382530464510835,0.018954970695902275,0.4810872027180068,-0.7627753289024467
4,volatility_breakout,0.5158733154656299,0.0005183462797632155,0.02276721941219762,0.004426091866527624,0.018954970695902275,0.4810872027180068,-0.7627753289024467
5,volatility_breakout,0.5168925295383338,0.00018189104035026826,0.013486698645347824,-0.0028697627758713187,0.018954970695902275,0.4810872027180068,-0.7627753289024467
6,volatility_breakout,0.5192329470386169,0.000490284051612222,0.022142358763515134,0.007036893783823267,0.018954970695902275,0.4810872027180068,-0.7627753289024467
7,volatility_breakout,0.5188932090143823,0.0003767221436195012,0.0194093313542607,0.003009205484596111,0.018954970695902275,0.4810872027180068,-0.7627753289024467
8,volatility_breakout,0.5207806424823525,0.0003013645826769329,0.017359855491249878,0.011822763895003845,0.018954970695902275,0.4810872027180068,-0.7627753289024467
9,volatility_breakout,0.5202521611113208,0.0004496840641138311,0.02120575544784681,0.007494407767480305,0.018954970695902275,0.4810872027180068,-0.7627753289024467
10,volatility_breakout,0.5229323166358386,4.675833224798698e-05,0.006838006452764985,0.003002716587750119,0.018954970695902275,0.4810872027180068,-0.7627753289024467
11,volatility_breakout,0.524932996111887,0.0002238061523094359,0.014960152148605061,0.0017398999972616557,0.018954970695902275,0.4810872027180068,-0.7627753289024467
12,volatility_breakout,0.5253859801441999,0.0005635579444887018,0.023739375402241518,0.007188486395644914,0.018954970695902275,0.4810872027180068,-0.7627753289024467
13,volatility_breakout,0.5247820014344494,0.0002674243353627537,0.016353113934747678,0.008790951038556451,0.018954970695902275,0.4810872027180068,-0.7627753289024467
14,volatility_breakout,0.5278018949832018,4.7225407482254234e-05,0.006872074467167617,0.005995030731509454,0.018954970695902275,0.4810872027180068,-0.7627753289024467
15,volatility_breakout,0.5315767619191424,3.9572469285875655e-06,-0.001989283018696351,0.0037061631303058388,0.018954970695902275,0.4810872027180068,-0.7627753289024467
16,volatility_breakout,0.529500585104375,2.3136582076532797e-05,-0.004810050111669589,-7.245076670177467e-05,0.018954970695902275,0.4810872027180068,-0.7627753289024467
17,volatility_breakout,0.5276131516364048,9.994815314273708e-06,0.0031614577830810266,-0.0007541676707072025,0.018954970695902275,0.4810872027180068,-0.7627753289024467
18,volatility_breakout,0.5287078630478276,4.811850149333274e-06,-0.0021935929771207214,-0.0002410906001000445,0.018954970695902275,0.4810872027180068,-0.7627753289024467
19,volatility_breakout,0.5269336755879356,6.0168767042179105e-05,-0.007756852908395556,-0.001050767793457965,0.018954970695902275,0.4810872027180068,-0.7627753289024467
20,volatility_breakout,0.527348910950889,4.108536901026305e-05,-0.0064097869707255605,0.003852815146526191,0.018954970695902275,0.4810872027180068,-0.7627753289024467
21,volatility_breakout,0.5278018949832018,1.3852282779391878e-05,-0.0037218654972085404,0.00211301849054708,0.018954970695902275,0.4810872027180068,-0.7627753289024467
22,volatility_breakout,0.5262164508701068,3.3586041128130795e-05,-0.005795346506269651,-0.00025514820053051864,0.018954970695902275,0.4810872027180068,-0.7627753289024467
23,volatility_breakout,0.5278773923219207,8.652096032790713e-05,-0.009301664384827197,0.004265841050052161,0.018954970695902275,0.4810872027180068,-0.7627753289024467
24,volatility_breakout,0.5265561888943415,5.5995252847385046e-05,-0.0074829975843457765,0.005530459499705648,0.018954970695902275,0.4810872027180068,-0.7627753289024467
1,buy_volume_sentiment,0.5055301800611528,0.0,,,0.0,0.5055492638731597,0.8205388362549025
2,buy_volume_sentiment,0.5079083462307954,0.0,,,0.0,0.5055492638731597,0.8205388362549025
3,buy_volume_sentiment,0.5149673474010041,0.0,,,0.0,0.5055492638731597,0.8205388362549025
4,buy_volume_sentiment,0.5158733154656299,0.0,,,0.0,0.5055492638731597,0.8205388362549025
5,buy_volume_sentiment,0.5168925295383338,0.0,,,0.0,0.5055492638731597,0.8205388362549025
6,buy_volume_sentiment,0.5192329470386169,0.0,,,0.0,0.5055492638731597,0.8205388362549025
7,buy_volume_sentiment,0.5188932090143823,0.0,,,0.0,0.5055492638731597,0.8205388362549025
8,buy_volume_sentiment,0.5207806424823525,0.0,,,0.0,0.5055492638731597,0.8205388362549025
9,buy_volume_sentiment,0.5202521611113208,0.0,,,0.0,0.5055492638731597,0.8205388362549025
10,buy_volume_sentiment,0.5229323166358386,0.0,,,0.0,0.5055492638731597,0.8205388362549025
11,buy_volume_sentiment,0.524932996111887,0.0,,,0.0,0.5055492638731597,0.8205388362549025
12,buy_volume_sentiment,0.5253859801441999,0.0,,,0.0,0.5055492638731597,0.8205388362549025
13,buy_volume_sentiment,0.5247820014344494,0.0,,,0.0,0.5055492638731597,0.8205388362549025
14,buy_volume_sentiment,0.5278018949832018,0.0,,,0.0,0.5055492638731597,0.8205388362549025
15,buy_volume_sentiment,0.5315767619191424,0.0,,,0.0,0.5055492638731597,0.8205388362549025
16,buy_volume_sentiment,0.529500585104375,0.0,,,0.0,0.5055492638731597,0.8205388362549025
17,buy_volume_sentiment,0.5276131516364048,0.0,,,0.0,0.5055492638731597,0.8205388362549025
18,buy_volume_sentiment,0.5287078630478276,0.0,,,0.0,0.5055492638731597,0.8205388362549025
19,buy_volume_sentiment,0.5269336755879356,0.0,,,0.0,0.5055492638731597,0.8205388362549025
20,buy_volume_sentiment,0.527348910950889,0.0,,,0.0,0.5055492638731597,0.8205388362549025
21,buy_volume_sentiment,0.5278018949832018,0.0,,,0.0,0.5055492638731597,0.8205388362549025
22,buy_volume_sentiment,0.5262164508701068,0.0,,,0.0,0.5055492638731597,0.8205388362549025
23,buy_volume_sentiment,0.5278773923219207,0.0,,,0.0,0.5055492638731597,0.8205388362549025
24,buy_volume_sentiment,0.5265561888943415,0.0,,,0.0,0.5055492638731597,0.8205388362549025
1,interest_rate_carry,0.5072288701823261,9.350794618723235e-06,-0.003057906901547744,-0.017083488524240773,-0.00592870948982177,0.250245375613439,-0.6628540546956212
2,interest_rate_carry,0.5084368276018271,2.200098680094076e-05,-0.004690520951983627,-0.018264803970029223,-0.00592870948982177,0.250245375613439,-0.6628540546956212
3,interest_rate_carry,0.5158733154656299,3.653163328354303e-05,-0.006044140408990862,-0.02308206765374353,-0.00592870948982177,0.250245375613439,-0.6628540546956212
4,interest_rate_carry,0.5165527915140992,5.356678228507494e-05,-0.007318933138440756,-0.021225336874902793,-0.00592870948982177,0.250245375613439,-0.6628540546956212
5,interest_rate_carry,0.5168925295383338,6.947104655252723e-05,-0.008334929306992915,-0.017176245616995652,-0.00592870948982177,0.250245375613439,-0.6628540546956212
6,interest_rate_carry,0.5192329470386169,8.56762137819711e-05,-0.009256144650010832,-0.017063169269921134,-0.00592870948982177,0.250245375613439,-0.6628540546956212
7,interest_rate_carry,0.5188932090143823,0.00010031127903165071,-0.010015551858562758,-0.018217443624063277,-0.00592870948982177,0.250245375613439,-0.6628540546956212
8,interest_rate_carry,0.5207806424823525,0.00010609698992491978,-0.010300339311164782,-0.018213152102527917,-0.00592870948982177,0.250245375613439,-0.6628540546956212
9,interest_rate_carry,0.5202521611113208,0.00011511815759879251,-0.01072931300685034,-0.018333929878615964,-0.00592870948982177,0.250245375613439,-0.6628540546956212
10,interest_rate_carry,0.5229323166358386,0.0001304969127555733,-0.011423524532982026,-0.020373681391204764,-0.00592870948982177,0.250245375613439,-0.6628540546956212
11,interest_rate_carry,0.524932996111887,0.00014695639118622594,-0.01212255712241275,-0.02153625342733334,-0.00592870948982177,0.250245375613439,-0.6628540546956212
12,interest_rate_carry,0.5253859801441999,0.00015185497557790306,-0.012322945085403061,-0.02147544845905743,-0.00592870948982177,0.250245375613439,-0.6628540546956212
13,interest_rate_carry,0.5247820014344494,0.0001597744897189335,-0.012640193420940972,-0.022913658641848002,-0.00592870948982177,0.250245375613439,-0.6628540546956212
14,interest_rate_carry,0.5278018949832018,0.00016639855058941944,-0.012899556216764137,-0.025224013862571178,-0.00592870948982177,0.250245375613439,-0.6628540546956212
15,interest_rate_carry,0.5315767619191424,0.0001675412959991629,-0.012943774410855934,-0.026128047123434327,-0.00592870948982177,0.250245375613439,-0.6628540546956212
16,interest_rate_carry,0.529500585104375,0.00017445337167976138,-0.013208079787771767,-0.025251219113108514,-0.00592870948982177,0.250245375613439,-0.6628540546956212
17,interest_rate_carry,0.5276131516364048,0.00017985995983227365,-0.013411187860596408,-0.024273881541714278,-0.00592870948982177,0.250245375613439,-0.6628540546956212
18,interest_rate_carry,0.5287078630478276,0.00018674045062605504,-0.013665300970926107,-0.025268666131630084,-0.00592870948982177,0.250245375613439,-0.6628540546956212
19,interest_rate_carry,0.5269336755879356,0.00019290420166939715,-0.013888995704137434,-0.023192305575961317,-0.00592870948982177,0.250245375613439,-0.6628540546956212
20,interest_rate_carry,0.527348910950889,0.0001982634398456362,-0.014080605095140183,-0.02290726705391814,-0.00592870948982177,0.250245375613439,-0.6628540546956212
21,interest_rate_carry,0.5278018949832018,0.00020005162751279837,-0.014143960814171474,-0.0226422937332884,-0.00592870948982177,0.250245375613439,-0.6628540546956212
22,interest_rate_carry,0.5262164508701068,0.00020118230019616767,-0.014183874653846167,-0.02097821468480274,-0.00592870948982177,0.250245375613439,-0.6628540546956212
23,interest_rate_carry,0.5278773923219207,0.0002029654023865124,-0.014246592658819973,-0.020489713497927758,-0.00592870948982177,0.250245375613439,-0.6628540546956212
24,interest_rate_carry,0.5265561888943415,0.0002065033388249926,-0.014370224035315102,-0.019508544527610347,-0.00592870948982177,0.250245375613439,-0.6628540546956212
1,spread_vwap_signal,0.5055301800611528,0.0,,,0.0,0.0,0.0
2,spread_vwap_signal,0.5079083462307954,0.0,,,0.0,0.0,0.0
3,spread_vwap_signal,0.5149673474010041,0.0,,,0.0,0.0,0.0
4,spread_vwap_signal,0.5158733154656299,0.0,,,0.0,0.0,0.0
5,spread_vwap_signal,0.5168925295383338,0.0,,,0.0,0.0,0.0
6,spread_vwap_signal,0.5192329470386169,0.0,,,0.0,0.0,0.0
7,spread_vwap_signal,0.5188932090143823,0.0,,,0.0,0.0,0.0
8,spread_vwap_signal,0.5207806424823525,0.0,,,0.0,0.0,0.0
9,spread_vwap_signal,0.5202521611113208,0.0,,,0.0,0.0,0.0
10,spread_vwap_signal,0.5229323166358386,0.0,,,0.0,0.0,0.0
11,spread_vwap_signal,0.524932996111887,0.0,,,0.0,0.0,0.0
12,spread_vwap_signal,0.5253859801441999,0.0,,,0.0,0.0,0.0
13,spread_vwap_signal,0.5247820014344494,0.0,,,0.0,0.0,0.0
14,spread_vwap_signal,0.5278018949832018,0.0,,,0.0,0.0,0.0
15,spread_vwap_signal,0.5315767619191424,0.0,,,0.0,0.0,0.0
16,spread_vwap_signal,0.529500585104375,0.0,,,0.0,0.0,0.0
17,spread_vwap_signal,0.5276131516364048,0.0,,,0.0,0.0,0.0
18,spread_vwap_signal,0.5287078630478276,0.0,,,0.0,0.0,0.0
19,spread_vwap_signal,0.5269336755879356,0.0,,,0.0,0.0,0.0
20,spread_vwap_signal,0.527348910950889,0.0,,,0.0,0.0,0.0
21,spread_vwap_signal,0.5278018949832018,0.0,,,0.0,0.0,0.0
22,spread_vwap_signal,0.5262164508701068,0.0,,,0.0,0.0,0.0
23,spread_vwap_signal,0.5278773923219207,0.0,,,0.0,0.0,0.0
24,spread_vwap_signal,0.5265561888943415,0.0,,,0.0,0.0,0.0
1,wick_reversal_signal,0.5067003888112944,1.5489433824456e-07,0.0003935661801440281,-0.00683279001751194,-0.007204336423548678,0.13367308418271046,0.22198655931555814
2,wick_reversal_signal,0.505832169416028,2.4817484775563337e-05,-0.004981715043593187,-0.010815840894089759,-0.007204336423548678,0.13367308418271046,0.22198655931555814
3,wick_reversal_signal,0.5130421652636744,4.369390015490637e-05,-0.006610136167645056,-0.010832950136469566,-0.007204336423548678,0.13367308418271046,0.22198655931555814
4,wick_reversal_signal,0.5158733154656299,6.9266340835261175e-06,-0.00263184993558591,-0.00493235341707261,-0.007204336423548678,0.13367308418271046,0.22198655931555814
5,wick_reversal_signal,0.5168925295383338,5.906774010466798e-06,-0.002430385568271779,-0.004108978057093831,-0.007204336423548678,0.13367308418271046,0.22198655931555814
6,wick_reversal_signal,0.5192329470386169,3.0495613101977348e-05,-0.00552228332323288,-0.012069783854730195,-0.007204336423548678,0.13367308418271046,0.22198655931555814
7,wick_reversal_signal,0.5188932090143823,4.337698187439898e-05,-0.006586120396287794,-0.008450462189074099,-0.007204336423548678,0.13367308418271046,0.22198655931555814
8,wick_reversal_signal,0.5207806424823525,3.452513556811976e-05,-0.005875809354323606,-0.008379960396428672,-0.007204336423548678,0.13367308418271046,0.22198655931555814
9,wick_reversal_signal,0.5202521611113208,8.568878532511093e-05,-0.00925682371686629,-0.010123906308806527,-0.007204336423548678,0.13367308418271046,0.22198655931555814
10,wick_reversal_signal,0.5229323166358386,3.6828799248489474e-05,-0.006068673598783848,-0.010218327004788013,-0.007204336423548678,0.13367308418271046,0.22198655931555814
11,wick_reversal_signal,0.524932996111887,3.0086858148759e-05,-0.00548514887205701,-0.009268529068321736,-0.007204336423548678,0.13367308418271046,0.22198655931555814
12,wick_reversal_signal,0.5253859801441999,1.0824007950049896e-05,-0.003289986010605219,-0.00679227801347795,-0.007204336423548678,0.13367308418271046,0.22198655931555814
13,wick_reversal_signal,0.5247820014344494,1.3930361065783714e-06,-0.0011802695059634804,-0.005977484986735514,-0.007204336423548678,0.13367308418271046,0.22198655931555814
14,wick_reversal_signal,0.5278018949832018,4.2611666609682075e-06,0.0020642593492479016,-0.004436953393384777,-0.007204336423548678,0.13367308418271046,0.22198655931555814
15,wick_reversal_signal,0.5315767619191424,6.194170664164389e-07,0.0007870305370849128,-0.0029317849189827226,-0.007204336423548678,0.13367308418271046,0.22198655931555814
16,wick_reversal_signal,0.529500585104375,2.9516553057273853e-07,-0.0005432913865532965,-0.004485971736737585,-0.007204336423548678,0.13367308418271046,0.22198655931555814
17,wick_reversal_signal,0.5276131516364048,4.983458713470057e-07,0.0007059361666050265,-0.005254384217270724,-0.007204336423548678,0.13367308418271046,0.22198655931555814
18,wick_reversal_signal,0.5287078630478276,1.917798427841788e-06,0.0013848459942578566,-0.00632498046707676,-0.007204336423548678,0.13367308418271046,0.22198655931555814
19,wick_reversal_signal,0.5269336755879356,9.775929828648167e-06,0.003126648337861559,-0.006611600912308549,-0.007204336423548678,0.13367308418271046,0.22198655931555814
20,wick_reversal_signal,0.527348910950889,1.8733460950048908e-05,0.004328216832576497,-0.006088981238693191,-0.007204336423548678,0.13367308418271046,0.22198655931555814
21,wick_reversal_signal,0.5278018949832018,3.91944159892077e-05,0.006260544384402488,-0.0025965021044734708,-0.007204336423548678,0.13367308418271046,0.22198655931555814
22,wick_reversal_signal,0.5262164508701068,2.282333724301644e-05,0.004777377653374824,-0.0026428023245796757,-0.007204336423548678,0.13367308418271046,0.22198655931555814
23,wick_reversal_signal,0.5278773923219207,4.2862625468709226e-05,0.006546955435084535,-0.0010937937876794978,-0.007204336423548678,0.13367308418271046,0.22198655931555814
24,wick_reversal_signal,0.5265561888943415,3.684180345620014e-05,0.006069744925157618,-0.0009570330969696796,-0.007204336423548678,0.13367308418271046,0.22198655931555814
1,sma_50,0.5037440435670524,0.00010176967499708756,-0.010088095707182347,0.024335394037078194,0.003614390332292217,0.5055784576982716,0.2325156590141126
2,sma_50,0.5080931850843355,0.00020400779915041856,-0.014283129879353679,0.021723827081192193,0.003614390332292217,0.5055784576982716,0.2325156590141126
3,sma_50,0.5152030859995462,0.0003132500264991789,-0.017698870769041662,0.026777895573031958,0.003614390332292217,0.5055784576982716,0.2325156590141126
4,sma_50,0.5161485515467816,0.0004215830083936778,-0.02053248665879804,0.023029456627119617,0.003614390332292217,0.5055784576982716,0.2325156590141126
5,sma_50,0.5172452915815747,0.0005317187499985776,-0.023059027516321655,0.017432223689576854,0.003614390332292217,0.5055784576982716,0.2325156590141126
6,sma_50,0.5195900461387187,0.000641420075164878,-0.025326272429334024,0.01632761304255097,0.003614390332292217,0.5055784576982716,0.2325156590141126
7,sma_50,0.5193253157854928,0.0007483643909945714,-0.027356249578376245,0.018640096834879587,0.003614390332292217,0.5055784576982716,0.2325156590141126
8,sma_50,0.5211406096361848,0.0008587538372347714,-0.029304501996021953,0.016953452900764353,0.003614390332292217,0.5055784576982716,0.2325156590141126
9,sma_50,0.5205355116859541,0.0009591122059873225,-0.030969536741565506,0.016603296007211086,0.003614390332292217,0.5055784576982716,0.2325156590141126
10,sma_50,0.5232962710838817,0.00105171916517377,-0.03243021993717895,0.02012403206507042,0.003614390332292217,0.5055784576982716,0.2325156590141126
11,sma_50,0.5252628394221315,0.001143553907692385,-0.033816473909804586,0.01846769927576408,0.003614390332292217,0.5055784576982716,0.2325156590141126
12,sma_50,0.5257923001285834,0.0012301626124762155,-0.03507367406583301,0.01805955989589419,0.003614390332292217,0.5055784576982716,0.2325156590141126
13,sma_50,0.5251872021783526,0.0013188738357111651,-0.036316302616196436,0.0199073902786001,0.003614390332292217,0.5055784576982716,0.2325156590141126
14,sma_50,0.5281748733076167,0.0014087744828168436,-0.03753364467803299,0.022271226158171915,0.003614390332292217,0.5055784576982716,0.2325156590141126
15,sma_50,0.5319945541184479,0.0015012161820960879,-0.03874553112419763,0.02195517813678138,0.003614390332292217,0.5055784576982716,0.2325156590141126
16,sma_50,0.5299145299145299,0.0015889768810887217,-0.03986197287000187,0.019669892109738255,0.003614390332292217,0.5055784576982716,0.2325156590141126
17,sma_50,0.5279857801981696,0.0016802893075956726,-0.04099133210320875,0.016266470353273856,0.003614390332292217,0.5055784576982716,0.2325156590141126
18,sma_50,0.5290825202329628,0.0017706013697048606,-0.04207851434764019,0.016790404592644078,0.003614390332292217,0.5055784576982716,0.2325156590141126
19,sma_50,0.5273050450041601,0.001859478384772073,-0.04312166954991509,0.013061267610983899,0.003614390332292217,0.5055784576982716,0.2325156590141126
20,sma_50,0.5277210498449436,0.0019486579869787413,-0.044143606411110585,0.0106925918683032,0.003614390332292217,0.5055784576982716,0.2325156590141126
21,sma_50,0.5281748733076167,0.002037423008638739,-0.04513782237369006,0.009462072102817937,0.003614390332292217,0.5055784576982716,0.2325156590141126
22,sma_50,0.5265486725663717,0.0021287877208683303,-0.046138787596429295,0.006752541361507521,0.003614390332292217,0.5055784576982716,0.2325156590141126
23,sma_50,0.5303683533772029,0.002224166080859513,-0.04716106530666559,0.005349673418921036,0.003614390332292217,0.5055784576982716,0.2325156590141126
24,sma_50,0.530822176839876,0.00232007054265837,-0.0481671105907161,0.0033849692470136056,0.003614390332292217,0.5055784576982716,0.2325156590141126
1,sma_200,0.5040316446067244,9.641186494990794e-05,-0.009818954371516872,0.02434076630371737,0.003635793164104424,0.505990643185881,0.25459165466087585
2,sma_200,0.508443633044272,0.00019274815270120538,-0.013883376847915858,0.02187481796202677,0.003635793164104424,0.505990643185881,0.25459165466087585
3,sma_200,0.5154799939144987,0.00029534716244061787,-0.01718566735511276,0.027297238046178493,0.003635793164104424,0.505990643185881,0.25459165466087585
4,sma_200,0.5164688878746386,0.0003965481655449077,-0.019913517156570776,0.023851335808927895,0.003635793164104424,0.505990643185881,0.25459165466087585
5,sma_200,0.5175338506009433,0.0004987586050773096,-0.022332904089642627,0.0183966139890719,0.003635793164104424,0.505990643185881,0.25459165466087585
6,sma_200,0.5200060855012931,0.0006002474327837515,-0.024499947607776244,0.01771578598993387,0.003635793164104424,0.505990643185881,0.25459165466087585
7,sma_200,0.5197018104366348,0.0006989986875289844,-0.026438583311686092,0.020161456374279556,0.003635793164104424,0.505990643185881,0.25459165466087585
8,sma_200,0.5215654952076677,0.0008010013131144467,-0.028301966594468642,0.01825845948714787,0.003635793164104424,0.505990643185881,0.25459165466087585
9,sma_200,0.5208428419291039,0.0008936405024793093,-0.029893820473126127,0.017984808410398997,0.003635793164104424,0.505990643185881,0.25459165466087585
10,sma_200,0.5236193518941122,0.0009793260545203353,-0.03129418563439734,0.021312073658996917,0.003635793164104424,0.505990643185881,0.25459165466087585
11,sma_200,0.5256732085805568,0.0010646588650545796,-0.03262911069971768,0.019735411282329186,0.003635793164104424,0.505990643185881,0.25459165466087585
12,sma_200,0.5261676555606268,0.0011460330610977287,-0.03385311006536353,0.019574063290942554,0.003635793164104424,0.505990643185881,0.25459165466087585
13,sma_200,0.5254830366651453,0.0012303739249885925,-0.035076686345614595,0.021562300506934518,0.003635793164104424,0.505990643185881,0.25459165466087585
14,sma_200,0.5286779248440591,0.0013167955673164533,-0.03628767789920809,0.024023281369107242,0.003635793164104424,0.505990643185881,0.25459165466087585
15,sma_200,0.5325574319184543,0.0014064579938487531,-0.03750277314877946,0.023843814523500022,0.003635793164104424,0.505990643185881,0.25459165466087585
16,sma_200,0.530655712764339,0.001492306062462534,-0.038630377456900254,0.021747649781121977,0.003635793164104424,0.505990643185881,0.25459165466087585
17,sma_200,0.5286018560778944,0.001582391460236865,-0.03977928431026418,0.018499847480126227,0.003635793164104424,0.505990643185881,0.25459165466087585
18,sma_200,0.5298189563365282,0.0016723298857928004,-0.0408941302119579,0.018981984971513596,0.003635793164104424,0.505990643185881,0.25459165466087585
19,sma_200,0.5279933059485775,0.0017616644480897836,-0.041972186601245326,0.015584204133689585,0.003635793164104424,0.505990643185881,0.25459165466087585
20,sma_200,0.5287159592271413,0.0018518657395096838,-0.04303330965089345,0.013351393615452985,0.003635793164104424,0.505990643185881,0.25459165466087585
21,sma_200,0.5291343374410467,0.0019424152111658932,-0.04407283983550128,0.012288152270566595,0.003635793164104424,0.505990643185881,0.25459165466087585
22,sma_200,0.5275749277346722,0.002036214887270349,-0.045124437805587045,0.009737875304433066,0.003635793164104424,0.505990643185881,0.25459165466087585
23,sma_200,0.5293245093564583,0.0021345191804866825,-0.046200856923729175,0.008306048584073758,0.003635793164104424,0.505990643185881,0.25459165466087585
24,sma_200,0.5303894720827628,0.002233715650584611,-0.047262201076385034,0.006562590356958425,0.003635793164104424,0.505990643185881,0.25459165466087585
1,ema_20,0.5041334792948549,0.00011849267039010236,-0.01088543386319081,0.0232967551379986,0.002585288119175833,0.5055492638731597,0.2007871722046084
2,ema_20,0.5079083462307954,0.00023678219485467888,-0.015387728710065213,0.020340590041770495,0.002585288119175833,0.5055492638731597,0.2007871722046084
3,ema_20,0.5149673474010041,0.00036266340211243975,-0.019043723430896883,0.02528255799833242,0.002585288119175833,0.5055492638731597,0.2007871722046084
4,ema_20,0.5158733154656299,0.0004883853024808538,-0.022099441225535865,0.021197647837028495,0.002585288119175833,0.5055492638731597,0.2007871722046084
5,ema_20,0.5168925295383338,0.0006166751828585726,-0.024832945513143995,0.015460723369340585,0.002585288119175833,0.5055492638731597,0.2007871722046084
6,ema_20,0.5192329470386169,0.000745660237525203,-0.027306780065126844,0.01428008760681866,0.002585288119175833,0.5055492638731597,0.2007871722046084
7,ema_20,0.5188932090143823,0.0008725919509723346,-0.02953966741472268,0.01652912841481708,0.002585288119175833,0.5055492638731597,0.2007871722046084
8,ema_20,0.5207806424823525,0.0010045391874589082,-0.031694466196150246,0.01493853710195623,0.002585288119175833,0.5055492638731597,0.2007871722046084
9,ema_20,0.5202521611113208,0.001126764955421855,-0.03356731975332475,0.014501042838029684,0.002585288119175833,0.5055492638731597,0.2007871722046084
10,ema_20,0.5229323166358386,0.0012399904058861821,-0.035213497495794055,0.01787838117486237,0.002585288119175833,0.5055492638731597,0.2007871722046084
11,ema_20,0.524932996111887,0.0013508367675313382,-0.03675373134161131,0.016113284710668002,0.002585288119175833,0.5055492638731597,0.2007871722046084
