window,indicator,acc,r2,pearson,spearman,ic,win,weighted_win,sharpe
5,buy_volume_sentiment,0.5187422143369447,0.0,,,0.0,0.5104567761419404,0.5187422143369447,1.2434182237860383
6,buy_volume_sentiment,0.5175342569174437,0.0,,,0.0,0.5104567761419404,0.5175342569174437,1.2434182237860383
7,buy_volume_sentiment,0.5217998565550565,0.0,,,0.0,0.5104567761419404,0.5217998565550565,1.2434182237860383
8,buy_volume_sentiment,0.5218753538937753,0.0,,,0.0,0.5104567761419404,0.5218753538937753,1.2434182237860383
9,buy_volume_sentiment,0.5202521611113208,0.0,,,0.0,0.5104567761419404,0.5202521611113208,1.2434182237860383
10,buy_volume_sentiment,0.5229323166358386,0.0,,,0.0,0.5104567761419404,0.5229323166358386,1.2434182237860383
11,buy_volume_sentiment,0.5231210599826356,0.0,,,0.0,0.5104567761419404,0.5231210599826356,1.2434182237860383
12,buy_volume_sentiment,0.5244800120795742,0.0,,,0.0,0.5104567761419404,0.5244800120795742,1.2434182237860383
13,buy_volume_sentiment,0.5248574987731682,0.0,,,0.0,0.5104567761419404,0.5248574987731682,1.2434182237860383
14,buy_volume_sentiment,0.526140953531388,0.0,,,0.0,0.5104567761419404,0.526140953531388,1.2434182237860383
15,buy_volume_sentiment,0.5270846702653732,0.0,,,0.0,0.5104567761419404,0.5270846702653732,1.2434182237860383
16,buy_volume_sentiment,0.5246310067570118,0.0,,,0.0,0.5104567761419404,0.5246310067570118,1.2434182237860383
17,buy_volume_sentiment,0.5233098033294327,0.0,,,0.0,0.5104567761419404,0.5233098033294327,1.2434182237860383
18,buy_volume_sentiment,0.5262919482088256,0.0,,,0.0,0.5104567761419404,0.5262919482088256,1.2434182237860383
19,buy_volume_sentiment,0.5268959269185761,0.0,,,0.0,0.5104567761419404,0.5268959269185761,1.2434182237860383
20,buy_volume_sentiment,0.5286323657091088,0.0,,,0.0,0.5104567761419404,0.5286323657091088,1.2434182237860383
21,buy_volume_sentiment,0.5295760824430938,0.0,,,0.0,0.5104567761419404,0.5295760824430938,1.2434182237860383
22,buy_volume_sentiment,0.5311237778868295,0.0,,,0.0,0.5104567761419404,0.5311237778868295,1.2434182237860383
23,buy_volume_sentiment,0.5315390132497829,0.0,,,0.0,0.5104567761419404,0.5315390132497829,1.2434182237860383
24,buy_volume_sentiment,0.532293986636971,0.0,,,0.0,0.5104567761419404,0.532293986636971,1.2434182237860383
1,interest_rate_carry,0.5093050469970933,0.00010231884470290886,-0.01011527778673621,-0.017722068861348274,-0.01652088213328097,0.23646659116647792,0.23645766486731343,-1.5542936259242333
2,interest_rate_carry,0.5107017477633914,0.0002048692371428018,-0.014313253897790914,-0.024957810943739916,-0.01652088213328097,0.23646659116647792,0.2332112793024046,-1.5542936259242333
3,interest_rate_carry,0.5133819032879091,0.00030925877398391144,-0.017585754859653895,-0.026944755043285164,-0.01652088213328097,0.23646659116647792,0.2318145785361066,-1.5542936259242333
4,interest_rate_carry,0.5136083953040655,0.00041015265683930213,-0.020252225972455077,-0.031650790303493576,-0.01652088213328097,0.23646659116647792,0.23056887244724625,-1.5542936259242333
5,interest_rate_carry,0.515420331433317,0.00051697410613738,-0.0227370645892831,-0.03331927843008676,-0.01652088213328097,0.23646659116647792,0.2295496583745423,-1.5542936259242333
6,interest_rate_carry,0.5140613793363784,0.0006256354922267171,-0.025012706615373574,-0.03715371646350352,-0.01652088213328097,0.23646659116647792,0.23004039107621457,-1.5542936259242333
7,interest_rate_carry,0.5183269789739912,0.0007230803639792782,-0.02689015366224878,-0.04080851827244163,-0.01652088213328097,0.23646659116647792,0.22634102147899288,-1.5542936259242333
8,interest_rate_carry,0.5178739949416783,0.0008255769322702555,-0.028732854579212222,-0.04395357371297655,-0.01652088213328097,0.23646659116647792,0.22479332603525726,-1.5542936259242333
9,interest_rate_carry,0.5160243101430675,0.00092495193187625,-0.030413022406138995,-0.04369806345649699,-0.01652088213328097,0.23646659116647792,0.22554829942244536,-1.5542936259242333
10,interest_rate_carry,0.5190064550224605,0.0010178334442531023,-0.03190350206879017,-0.047675616431686184,-0.01652088213328097,0.23646659116647792,0.22267940055113059,-1.5542936259242333
11,interest_rate_carry,0.5191197010305387,0.0011067138934088838,-0.03326730968096065,-0.04908555096167627,-0.01652088213328097,0.23646659116647792,0.2220754218413801,-1.5542936259242333
12,interest_rate_carry,0.5197991770790079,0.0011973626126406955,-0.034602927804462044,-0.052163687927466514,-0.01652088213328097,0.23646659116647792,0.22098071042995734,-1.5542936259242333
13,interest_rate_carry,0.5204786531274772,0.0012905581026916302,-0.035924338583912946,-0.05314155743250379,-0.01652088213328097,0.23646659116647792,0.2207164697444415,-1.5542936259242333
14,interest_rate_carry,0.5216111132082594,0.0013787805675640197,-0.037131934605725024,-0.05685265911093761,-0.01652088213328097,0.23646659116647792,0.21984825034917518,-1.5542936259242333
15,interest_rate_carry,0.5226303272809634,0.0014675964800661134,-0.03830922186714428,-0.059024141037797774,-0.01652088213328097,0.23646659116647792,0.22018798837340983,-1.5542936259242333
16,interest_rate_carry,0.5198746744177267,0.001558415802863089,-0.03947677548715431,-0.06027934477387041,-0.01652088213328097,0.23646659116647792,0.22116945377675437,-1.5542936259242333
17,interest_rate_carry,0.5188554603450228,0.0016473932312974782,-0.0405880922352537,-0.05997989924026027,-0.01652088213328097,0.23646659116647792,0.22226416518817713,-1.5542936259242333
18,interest_rate_carry,0.5218376052244158,0.0017367014889225763,-0.04167375059821883,-0.06218965995179375,-0.01652088213328097,0.23646659116647792,0.22045222905892567,-1.5542936259242333
19,interest_rate_carry,0.5226680759503227,0.0018271915787104742,-0.04274566151915718,-0.0644037865048618,-0.01652088213328097,0.23646659116647792,0.21822505756672078,-1.5542936259242333
20,interest_rate_carry,0.5248574987731682,0.0019135160482957048,-0.043743754391865126,-0.06602339739671949,-0.01652088213328097,0.23646659116647792,0.21777207353440792,-1.5542936259242333
21,interest_rate_carry,0.525952210184591,0.0020009000811048727,-0.04473142163071722,-0.0670902660959057,-0.01652088213328097,0.23646659116647792,0.216941602808501,-1.5542936259242333
22,interest_rate_carry,0.5276509003057642,0.0020900275700318494,-0.04571681933415413,-0.06834986655281412,-0.01652088213328097,0.23646659116647792,0.21611113208259408,-1.5542936259242333
23,interest_rate_carry,0.5279906383299988,0.0021786545200346286,-0.046676059388453046,-0.07046280499680108,-0.01652088213328097,0.23646659116647792,0.21531841002604657,-1.5542936259242333
24,interest_rate_carry,0.5282926276848741,0.00226655623677674,-0.047608363097011726,-0.07250275603324419,-0.01652088213328097,0.23646659116647792,0.21407270393718622,-1.5542936259242333
1,spread_vwap_signal,0.5104375070778755,0.00014923068909689086,-0.012216001354651817,-0.013015080404048992,-0.01624238173489657,0.4915817289543224,0.491563172398173,-1.4138832481998804
2,spread_vwap_signal,0.5129666679249556,0.00017255989346720568,-0.01313620544401433,-0.009389765510961105,-0.01624238173489657,0.4915817289543224,0.49190291042240764,-1.4138832481998804
3,spread_vwap_signal,0.5160243101430675,7.682573641143442e-05,-0.008765029173442353,-0.003104960477143658,-0.01624238173489657,0.4915817289543224,0.4962817560680986,-1.4138832481998804
4,spread_vwap_signal,0.5161753048205051,7.41806356332475e-05,-0.008612818100557671,-0.004602991380007266,-0.01624238173489657,0.4915817289543224,0.49465856328564417,-1.4138832481998804
5,spread_vwap_signal,0.5187422143369447,7.281879938614289e-05,-0.008533393192987829,0.0005698312210317554,-0.01624238173489657,0.4915817289543224,0.49658374542297384,-1.4138832481998804
6,spread_vwap_signal,0.5175342569174437,4.50323808102171e-05,-0.0067106170215682215,5.202007031981998e-05,-0.01624238173489657,0.4915817289543224,0.49665924276169265,-1.4138832481998804
7,spread_vwap_signal,0.5217998565550565,2.7561807247500347e-05,-0.005249934023166796,0.000895142567025504,-0.01624238173489657,0.4915817289543224,0.49446981993884714,-1.4138832481998804
8,spread_vwap_signal,0.5218753538937753,5.253591969123228e-05,-0.0072481666434424386,-0.004987784287903646,-0.01624238173489657,0.4915817289543224,0.49069495300290666,-1.4138832481998804
9,spread_vwap_signal,0.5202521611113208,5.9410437435847285e-05,-0.007707816645195079,-0.004787252704625469,-0.01624238173489657,0.4915817289543224,0.4916009210675324,-1.4138832481998804
10,spread_vwap_signal,0.5229323166358386,5.5180143146538185e-05,-0.007428333806887828,-0.004779247977767539,-0.01624238173489657,0.4915817289543224,0.4916764184062512,-1.4138832481998804
11,spread_vwap_signal,0.5231210599826356,4.404518782075151e-05,-0.006636654866782209,-0.006045363806133402,-0.01624238173489657,0.4915817289543224,0.4902419689705938,-1.4138832481998804
12,spread_vwap_signal,0.5244800120795742,9.229879366368099e-05,-0.009607226117031156,-0.006608654484147582,-0.01624238173489657,0.4915817289543224,0.4896757389302027,-1.4138832481998804
13,spread_vwap_signal,0.5248574987731682,9.289462151240713e-05,-0.009638185592340318,-0.006172409819493677,-0.01624238173489657,0.4915817289543224,0.48835453550262353,-1.4138832481998804
14,spread_vwap_signal,0.526140953531388,9.14499276606362e-05,-0.009562945553567837,-0.005485444333598786,-0.01624238173489657,0.4915817289543224,0.4894114982446869,-1.4138832481998804
15,spread_vwap_signal,0.5270846702653732,0.0001614892027812509,-0.012707840209146653,-0.007113113136829971,-0.01624238173489657,0.4915817289543224,0.49133668038201656,-1.4138832481998804
16,spread_vwap_signal,0.5246310067570118,0.00020481897705737495,-0.014311498071741225,-0.009874593053207597,-0.01624238173489657,0.4915817289543224,0.48907176022045223,-1.4138832481998804
17,spread_vwap_signal,0.5233098033294327,0.00019433843837635134,-0.013940532212802238,-0.010976528232747662,-0.01624238173489657,0.4915817289543224,0.48839228417198294,-1.4138832481998804
18,spread_vwap_signal,0.5262919482088256,0.00021428981320592566,-0.014638641098332371,-0.011980692332422509,-0.01624238173489657,0.4915817289543224,0.48767505945415424,-1.4138832481998804
19,spread_vwap_signal,0.5268959269185761,0.00018678717318965088,-0.013667010396922384,-0.01101496653932138,-0.01624238173489657,0.4915817289543224,0.48846778151070175,-1.4138832481998804
20,spread_vwap_signal,0.5286323657091088,0.0001358278418723824,-0.011654520233471976,-0.007971868942300477,-0.01624238173489657,0.4915817289543224,0.4882412894945453,-1.4138832481998804
21,spread_vwap_signal,0.5295760824430938,0.00018331914602309762,-0.013539540096449842,-0.009077179604515009,-0.01624238173489657,0.4915817289543224,0.48771280812351364,-1.4138832481998804
22,spread_vwap_signal,0.5311237778868295,0.00024424780493392806,-0.0156284293815412,-0.01106304199146891,-0.01624238173489657,0.4915817289543224,0.4875995621154354,-1.4138832481998804
23,spread_vwap_signal,0.5315390132497829,0.00020377384002012722,-0.01427493747866817,-0.010042404352806159,-0.01624238173489657,0.4915817289543224,0.48858102751877996,-1.4138832481998804
24,spread_vwap_signal,0.532293986636971,0.00021127660785269509,-0.014535357162889317,-0.012885943148481696,-0.01624238173489657,0.4915817289543224,0.487561813446076,-1.4138832481998804
1,wick_reversal_signal,0.5148541013929259,0.00045765686210685885,-0.021392916166502192,-0.028889427560989424,-0.03164430345771984,0.1526236315590789,0.15261787022007475,-1.7742093233095635
2,wick_reversal_signal,0.5158733154656299,0.0001983075140274959,-0.014082170075224094,-0.027142585611085405,-0.03164430345771984,0.1526236315590789,0.15371258163149748,-1.7742093233095635
3,wick_reversal_signal,0.5160243101430675,0.00017988053973094775,-0.013411955104707066,-0.0198564097289158,-0.03164430345771984,0.1526236315590789,0.15741195122871918,-1.7742093233095635
4,wick_reversal_signal,0.5161753048205051,0.00012345095487109603,-0.011110848521660659,-0.018876110040691438,-0.03164430345771984,0.1526236315590789,0.1567702238496093,-1.7742093233095635
5,wick_reversal_signal,0.5187422143369447,4.151510043115536e-05,-0.006443221277515394,-0.011497051030377948,-0.03164430345771984,0.1526236315590789,0.16009210675323696,-1.7742093233095635
6,wick_reversal_signal,0.5175342569174437,1.401601663408858e-05,-0.0037437970877499107,-0.008484552091933483,-0.03164430345771984,0.1526236315590789,0.16077158280170625,-1.7742093233095635
7,wick_reversal_signal,0.5217998565550565,3.586503101327132e-05,-0.005988742022612014,-0.009661659103163139,-0.03164430345771984,0.1526236315590789,0.1604318447774716,-1.7742093233095635
8,wick_reversal_signal,0.5218753538937753,4.526862660769737e-05,-0.00672819638593396,-0.012365844027726362,-0.03164430345771984,0.1526236315590789,0.1612245668340191,-1.7742093233095635
9,wick_reversal_signal,0.5202521611113208,5.581838911594694e-05,-0.0074711705318544624,-0.010990709853491192,-0.03164430345771984,0.1526236315590789,0.1613378128420973,-1.7742093233095635
10,wick_reversal_signal,0.5229323166358386,2.9171298716379468e-05,-0.005401046076122629,-0.010358332796780141,-0.03164430345771984,0.1526236315590789,0.16254577026159828,-1.7742093233095635
11,wick_reversal_signal,0.5231210599826356,2.9214239072761217e-05,-0.005405019803198105,-0.01037814992124676,-0.03164430345771984,0.1526236315590789,0.1612245668340191,-1.7742093233095635
12,wick_reversal_signal,0.5244800120795742,1.740358820434551e-05,-0.004171760803862714,-0.008652721168553895,-0.03164430345771984,0.1526236315590789,0.16216828356800422,-1.7742093233095635
13,wick_reversal_signal,0.5248574987731682,2.710896754187786e-05,-0.0052066272712792796,-0.008790310774645618,-0.03164430345771984,0.1526236315590789,0.16163980219697255,-1.7742093233095635
14,wick_reversal_signal,0.526140953531388,4.4941036220436104e-05,-0.006703807591227917,-0.007395202631528523,-0.03164430345771984,0.1526236315590789,0.16254577026159828,-1.7742093233095635
15,wick_reversal_signal,0.5270846702653732,3.9082890605168785e-05,-0.00625163103560545,-0.007317347756957573,-0.03164430345771984,0.1526236315590789,0.16284775961647352,-1.7742093233095635
16,wick_reversal_signal,0.5246310067570118,4.8446450040540157e-05,-0.006960348413734646,-0.008904021607673797,-0.03164430345771984,0.1526236315590789,0.16281001094711411,-1.7742093233095635
17,wick_reversal_signal,0.5233098033294327,6.41845841897748e-05,-0.008011528205640255,-0.010065951908056236,-0.03164430345771984,0.1526236315590789,0.16239477558416066,-1.7742093233095635
18,wick_reversal_signal,0.5262919482088256,5.711923222728732e-05,-0.007557726657344613,-0.008688735305020906,-0.03164430345771984,0.1526236315590789,0.1633762409875052,-1.7742093233095635
19,wick_reversal_signal,0.5268959269185761,3.7587535920091675e-05,-0.006130867468801805,-0.008765534815945986,-0.03164430345771984,0.1526236315590789,0.16435770639084973,-1.7742093233095635
20,wick_reversal_signal,0.5286323657091088,1.7162121351055326e-05,-0.004142719077011999,-0.006791295788209723,-0.03164430345771984,0.1526236315590789,0.1640934657053339,-1.7742093233095635
21,wick_reversal_signal,0.5295760824430938,5.615863873709159e-06,-0.002369781397904372,-0.00365156710495379,-0.03164430345771984,0.1526236315590789,0.16586765316522592,-1.7742093233095635
22,wick_reversal_signal,0.5311237778868295,4.920284332188274e-06,-0.002218171393769745,-0.001597174578982831,-0.03164430345771984,0.1526236315590789,0.1664716318749764,-1.7742093233095635
23,wick_reversal_signal,0.5315390132497829,9.772965685050927e-06,-0.0031261742889491955,-0.003354089611833023,-0.03164430345771984,0.1526236315590789,0.16473519308444376,-1.7742093233095635
24,wick_reversal_signal,0.532293986636971,3.840491580087146e-06,-0.001959717219476169,-0.0004703029427345894,-0.03164430345771984,0.1526236315590789,0.16688686723792986,-1.7742093233095635
1,sma_50,0.5119506845170562,5.295700091401123e-05,-0.007277156100710417,0.0019230726980761384,-0.008968534881187477,0.5104572444309973,0.5104379396414794,0.48282737492591665
2,sma_50,0.5141819832085319,0.00010569588419984122,-0.010280850363651927,0.00017207316683948644,-0.008968534881187477,0.5104572444309973,0.5129717873080705,0.48282737492591665
3,sma_50,0.5190605854322669,0.00016011446450459044,-0.012653634438549298,-0.0006442099137863563,-0.008968534881187477,0.5104572444309973,0.5161107329248922,0.48282737492591665
4,sma_50,0.5188336737009304,0.00021326227920914764,-0.014603502292572587,-0.0018785016100909358,-0.008968534881187477,0.5104572444309973,0.5163376446562288,0.48282737492591665
5,sma_50,0.5217457075864156,0.0002696814615060772,-0.016421981046928002,-0.0013393038600665434,-0.008968534881187477,0.5104572444309973,0.5188336737009304,0.48282737492591665
6,sma_50,0.5207624234172906,0.0003258900217130156,-0.018052424261383662,-0.005803763073417627,-0.008968534881187477,0.5104572444309973,0.5176991150442478,0.48282737492591665
7,sma_50,0.5243551924967854,0.0003803616708126789,-0.019502863143975566,-0.006651065075644521,-0.008968534881187477,0.5104572444309973,0.5217835262083049,0.48282737492591665
8,sma_50,0.5277966870887225,0.0004348684989660123,-0.02085350088034006,-0.011030877569549078,-0.008968534881187477,0.5104572444309973,0.5219348006958626,0.48282737492591665
9,sma_50,0.5254519325315785,0.00048778414304384565,-0.02208583580134179,-0.011522962738019834,-0.008968534881187477,0.5104572444309973,0.5203464185765071,0.48282737492591665
10,sma_50,0.5260192118599198,0.0005399516390026671,-0.023236859490962734,-0.008426136731897599,-0.008968534881187477,0.5104572444309973,0.5228802662430981,0.48282737492591665
11,sma_50,0.5250737463126843,0.0005910882285351526,-0.02431230611306258,-0.010960338231213045,-0.008968534881187477,0.5104572444309973,0.5231449965963241,0.48282737492591665
12,sma_50,0.5248090159594584,0.0006420505949589206,-0.025338717310842824,-0.010134053689382583,-0.008968534881187477,0.5104572444309973,0.5245064669843431,0.48282737492591665
13,sma_50,0.5288556085016262,0.000691883167036389,-0.026303672120760735,-0.007563835915809864,-0.008968534881187477,0.5104572444309973,0.5248468345813478,0.48282737492591665
14,sma_50,0.5271915891384918,0.0007396409756263989,-0.02719634121764143,-0.004245300568031218,-0.008968534881187477,0.5104572444309973,0.5262083049693669,0.48282737492591665
15,sma_50,0.5314650934119961,0.0007880736985764747,-0.02807265036608523,-0.0044943208863140825,-0.008968534881187477,0.5104572444309973,0.5270781332728235,0.48282737492591665
16,sma_50,0.5270024960290447,0.0008363337417059968,-0.028919435362845435,-0.006828836793159444,-0.008968534881187477,0.5104572444309973,0.5246955600937901,0.48282737492591665
17,sma_50,0.5290068829891839,0.0008837257559897171,-0.029727525224780053,-0.01183874518157438,-0.008968534881187477,0.5104572444309973,0.52340972694955,0.48282737492591665
18,sma_50,0.5267755842977082,0.0009341126745243677,-0.030563256935812487,-0.01076710873703315,-0.008968534881187477,0.5104572444309973,0.5263595794569246,0.48282737492591665
19,sma_50,0.5276075939792754,0.0009836184823601712,-0.03136269252408249,-0.010360796934757959,-0.008968534881187477,0.5104572444309973,0.5270024960290447,0.48282737492591665
20,sma_50,0.5304061719990923,0.001034114144816356,-0.03215764520011407,-0.009353072003355814,-0.008968534881187477,0.5104572444309973,0.5287799712578474,0.48282737492591665
21,sma_50,0.5296119809394145,0.001084813366983961,-0.0329365050815069,-0.010008471344515074,-0.008968534881187477,0.5104572444309973,0.5297254368050828,0.48282737492591665
22,sma_50,0.5316163678995537,0.0011348849465429023,-0.03368805346918909,-0.009982938669374301,-0.008968534881187477,0.5104572444309973,0.5312381816806595,0.48282737492591665
